id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB
11052,Valerie Williams,Other,25,Associate,Student,77300$,Un  married_0,US,832-694-4263,Press photographer,0,1,3,1,1
5479,Jessica King,Female,24,Associate,Student,1882500000 VND, Un mar ried_0,ENGLAND,434.454.1616,"Engineer, chemical",0,1,2,3,1
2441,Debra Spencer,Female,21,Associate,Student,1967500000 VND,U nmarried_0,ENGLAND,001-431-620-7785,Farm manager,0,0,3,1,1
14991,Crystal Henderson,Female,25,Associate,Student,85500$,Unmarrie d_0,US,001-731-623-0593x640,"Surveyor, land/geomatics",0,1,3,1,1
5082,Данилова Марина Александровна,Female,23,Associate,Student,76300$,Unmarrie d_0,RUSSIA,8 263 626 28 68,Политолог,0,1,2,2,1
8845,Lori Cain,Female,24,Associate,Student,1890000000 VND,U nmarried_0,ENGLAND,(993)698-0343,Clinical cytogeneticist,0,0,1,2,1
18272,Wibke Klingelhöfer,Female,25,Associate,Student,1995000000 VND,Unm arried_0,DENMARK,04184 24081,Informatiker,0,1,3,3,0
13010,Jean Lloyd PhD,Female,25,Associate,Student,77500$,Unma r ried_0,US,343-389-5054,Medical secretary,0,1,1,2,1
6954,田中 くみ子,Female,23,Associate,Student,1942500000 VND,   Unmarried_0,JAPAN,080-1671-0140,建築家,0,0,3,3,0
16487,Claudia Mcdonald,Female,24,Associate,Student,2112500000 VND,Unm arried_0,AUSTRALIA,37955016,Child psychotherapist,0,1,2,1,1
11248,Julie Miller,Female,21,Associate,Student,2022500000 VND,  Unmarr ied_0,US,881.920.2899,Systems developer,0,0,3,2,1
14972,Hayden Ortiz,Male,32,Masters,Computer & Mathematical,3770000000 VND, Married_4,US,(361)443-7583x6375,Broadcast engineer,0,2,8,8,4
12428,彭秀兰,Male,32,Masters,Computer & Mathematical,349900$,Married_1,CHINA,15091896471,服装/纺织设计,0,3,8,5,6
11315,박성수,Male,35,Masters,Computer & Mathematical,136300$,  M  arried_2,KOREA,070-3713-5040,세탁원 및 다림질원,1,2,4,4,6
12124,Adam Smith,Male,35,Masters,Computer & Mathematical,143700$,Ma rried_2,ENGLAND,(983)444-6340x9909,Politician's assistant,1,2,7,4,7
1339,Hans-Karl Pölitz,Male,35,Masters,Computer & Mathematical,4462500000 VND,M arried_2,DENMARK,09589975681,Krankenschwester,0,1,5,8,4
11837,佐藤 零,Male,34,Masters,Computer & Mathematical,7120000000 VND,Ma rr ied_4,JAPAN,01-0060-2303,エステティシャン,0,2,6,4,8
16493,Stephen Lee,Male,32,Masters,Computer & Mathematical,485100$,Married_1,US,461.559.7150,Film/video editor,1,2,7,5,7
19005,高坤,Male,33,Masters,Computer & Mathematical,127400$,M   ar ried_2,CHINA,13210018043,船长/副船长,0,3,7,8,5
11976,Derek Benson,Male,33,Masters,Computer & Mathematical,474900$,   Married_1,AUSTRALIA,07 5950 8620,Arboriculturist,1,1,7,7,8
6600,Christopher Pena,Male,34,Masters,Computer & Mathematical,9597500000 VND,   M arried_1,AUSTRALIA,0427.428.628,Immunologist,1,2,5,5,8
1602,罗淑珍,Female,32,Bachelor,Life Physical Social Science,42700$,Ma  r  ried_1,CHINA,18613671073,其他,0,1,7,5,0
2827,盛博,Female,32,Bachelor,Life Physical Social Science,1150000000 VND,Married_4,CHINA,18913438526,动力总成工程师,0,1,7,7,0
1114,Deanna Mitchell,Other,31,Bachelor,Life Physical Social Science,37500$, M ar  ried_2,ENGLAND,621.593.7800,Chemical engineer,0,0,6,5,0
15293,Нонна Матвеевна Панова,Female,32,Bachelor,Life Physical Social Science,1090000000 VND,Ma  rr ied_3,RUSSIA,8 938 422 9794,Металлург,0,0,7,7,0
15998,Elizabeth Chapman,Other,33,Bachelor,Life Physical Social Science,1227500000 VND,Ma r r ied_3,AUSTRALIA,0435.024.719,Fisheries officer,0,0,5,6,1
11773,Summer Castillo,Female,32,Bachelor,Life Physical Social Science,1005000000 VND,Married_1,ENGLAND,986-284-5554x69869,Outdoor activities/education manager,0,1,5,8,1
5311,Samantha Cruz,Female,31,Bachelor,Life Physical Social Science,1047500000 VND,Ma   r ried_4,ENGLAND,844.397.7084x1382,Sport and exercise psychologist,0,0,4,5,0
14884,Heather Morris,Female,34,Bachelor,Life Physical Social Science,1012500000 VND,Mar  ried_2,US,(333)809-3969x1386,Legal secretary,0,1,4,7,0
12706,艾秀梅,Female,25,Bachelor,Student,414400$,Sin   gle_0,CHINA,13291572406,石油天然气技术人员,3,0,3,3,6
13735,Sarah Matthews,Female,25,Bachelor,Student,6745000000 VND, Single_0,US,(942)577-6537x018,Hydrogeologist,1,0,1,3,8
15585,Marissa Coffey,Female,21,Bachelor,Student,483900$,S  i  ngle_0,US,+1-226-490-1557x39612,Volunteer coordinator,1,0,1,2,7
19793,오예은,Female,22,Bachelor,Student,466900$,S i  ngle_0,KOREA,051-901-5119,산업안전 및 위험 관리원,3,0,3,1,5
4708,Anna Patterson,Female,23,Bachelor,Student,346700$,  Si  ngle_0,US,001-759-456-3163x01721,Proofreader,3,0,1,2,7
16058,Maria Isis Novais,Female,23,Bachelor,Student,2802500000 VND,   Single_0,BRAZIL,+55 41 5340-8329,Porteiro,2,0,3,2,5
14158,西村 香織,Female,23,Bachelor,Student,381100$,Single_0,JAPAN,080-5075-4605,大学教授,1,0,1,2,8
17243,Manuela Nogueira,Female,21,Bachelor,Student,8165000000 VND,  Single_0,BRAZIL,71 1104 0459,Marechal,3,0,1,2,7
17159,赖丽丽,Female,22,Bachelor,Student,11135000000 VND,Sin g le_0,CHINA,13793446016,其他,2,0,2,3,7
4254,Kim Blanchard,Female,25,Bachelor,Student,157000$,S  i  ngle_0,US,(734)886-4247x44857,Archaeologist,3,0,3,2,6
11627,Dustin Oneill,Male,59,Bachelor,Personal Care & Service,1392500000 VND,Marri ed_0,US,(285)886-6759x39908,Financial manager,0,0,1,2,1
1174,Adrian Delgado,Male,60,Bachelor,Personal Care & Service,60600$,Mar r ied_0,ENGLAND,888.764.3930x5432,Sports coach,0,0,1,3,1
9041,Dipl.-Ing. Daniel Bachmann B.A.,Male,71,Bachelor,Personal Care & Service,1402500000 VND,Married_0,DENMARK,(01440) 088452,Medizininformatiker,0,0,0,1,1
17945,山本 智也,Male,66,Bachelor,Personal Care & Service,1420000000 VND,M a r ried_0,JAPAN,080-6407-2225,栄養士,0,0,0,3,1
8294,Christopher Cook,Male,77,Bachelor,Personal Care & Service,1295000000 VND,   Married_0,US,(299)923-6026x6465,Writer,0,1,1,2,1
8011,Matthew Hernandez,Male,71,Bachelor,Personal Care & Service,1270000000 VND,M  arr ied_0,US,+1-865-418-9168x03600,"Journalist, magazine",0,0,0,3,1
10316,Ryan Hughes,Male,58,Bachelor,Personal Care & Service,50000$,Married_0,US,301-228-2968x751,Clinical molecular geneticist,0,0,0,2,0
13880,Patrick Weber,Male,72,Bachelor,Personal Care & Service,1550000000 VND, M arried_0,ENGLAND,911.406.4896x2178,"Psychotherapist, dance movement",0,1,1,1,0
8582,Christopher Thompson,Male,62,Bachelor,Personal Care & Service,1407500000 VND,M   a rried_0,ENGLAND,(712)265-6149,Clinical biochemist,0,0,1,1,1
18339,David Graham,Male,52,Bachelor,Personal Care & Service,51400$,Married_0,US,9784585392,Copy,0,0,1,1,0
14300,中村 治,Male,62,Bachelor,Personal Care & Service,1370000000 VND,  M ar ried_0,JAPAN,05-5507-8366,司法書士,0,0,1,1,1
15857,Josué Moraes,Male,74,Bachelor,Personal Care & Service,60200$,Married_0,BRAZIL,(081) 6311-4478,Intérprete de Bíblias,0,0,1,1,1
14576,Marcelo Monteiro,Other,58,Bachelor,Personal Care & Service,53300$,Ma   r ried_0,BRAZIL,51 9791 9343,Produtor de eventos,0,1,0,3,0
5509,김영자,Other,64,Bachelor,Personal Care & Service,55700$,Mar ried_0,KOREA,044-898-7466,초등학교 교사,0,1,0,3,1
15043,Dipl.-Ing. Konstantinos Klapp MBA.,Male,26,Bachelor,Computer & Mathematical,52200$,Singl e_0,DENMARK,(01454) 44805,Chemikant,0,1,3,0,1
14444,Matheus da Rocha,Male,29,Bachelor,Computer & Mathematical,1537500000 VND,Single_0,BRAZIL,11 2924 7282,Museólogo,0,1,2,1,1
14648,Sean Odonnell,Male,28,Bachelor,Computer & Mathematical,51200$,Single_0,US,496.255.8103x99385,"Librarian, academic",0,2,3,0,0
3377,이성현,Male,30,Bachelor,Computer & Mathematical,61700$,Single_0,KOREA,054-442-2977,승강기 설치 및 정비원,0,1,3,0,1
2189,季小红,Male,30,Bachelor,Computer & Mathematical,1330000000 VND,Single_0,CHINA,18724890036,增值产品开发工程师,0,1,1,1,0
3035,George Mills,Male,30,Bachelor,Computer & Mathematical,59000$,S ingle_0,ENGLAND,001-334-283-6754x82906,"Designer, graphic",0,2,2,1,1
18773,Margaret Martinez,Other,27,Bachelor,Computer & Mathematical,59700$,S  i ngle_0,ENGLAND,517-434-2822,"Teacher, primary school",0,1,1,1,0
12765,Ing. Peter-Michael Reinhardt B.Sc.,Male,28,Bachelor,Computer & Mathematical,51200$,  S  ingle_0,DENMARK,03536 866482,Forstwirt,0,3,2,0,0
17404,Kayla Harrison,Other,29,Bachelor,Computer & Mathematical,1447500000 VND, Sin  gle_0,US,+1-252-518-8516,Psychotherapist,0,2,2,0,1
2495,Rodney Reed,Male,30,Bachelor,Computer & Mathematical,50400$,Single_0,ENGLAND,(837)580-0450,Environmental health practitioner,0,1,1,0,1
9118,Zeki Mies,Male,30,Bachelor,Computer & Mathematical,1525000000 VND, Si  ngle_0,DENMARK,(03648) 839457,Techniker,0,1,1,1,1
2694,Michael Coleman,Male,29,Bachelor,Computer & Mathematical,1527500000 VND, Single_0,US,341.933.1845,"Scientist, physiological",0,3,2,1,0
6205,Jeremy Grimes,Male,33,Highschool,Management,57700$,Si   ngle_3,ENGLAND,6708176339,Office manager,22,21,16,16,16
17630,山田 充,Male,35,Highschool,Management,57400$,Sin gle_2,JAPAN,94-1446-0577,アイドル,10,11,13,20,20
8455,Nick Klemm-Paffrath,Male,33,Highschool,Management,1542500000 VND,  Sin gle_3,DENMARK,+49(0)0274 82827,Binnenschiffer,18,14,14,21,14
16712,이민준,Male,33,Highschool,Management,1490000000 VND,Si ngle_3,KOREA,053-692-5718,치과기공사,16,16,16,14,18
9382,Darrell Romero,Male,34,Highschool,Management,1432500000 VND,Si ngle_1,ENGLAND,292.709.4707,"Engineer, aeronautical",11,19,18,10,9
9378,夏冬梅,Male,33,Highschool,Management,1377500000 VND,  Sin gle_1,CHINA,14750136707,其他,18,15,22,22,11
9136,Kevin Hanson,Male,34,Highschool,Management,1427500000 VND,S  i ngle_2,US,+1-703-788-7266,Dealer,20,19,18,18,14
3717,Curtis Martinez,Male,31,Highschool,Management,1467500000 VND,Single_4,US,845.441.0495x597,Patent attorney,21,9,14,16,18
17422,Joshua Greene,Male,33,Highschool,Management,57900$,Single_2,US,001-400-862-0218,Operations geologist,15,21,16,15,14
8380,高鹏,Male,31,Highschool,Management,61100$, Sin  gle_2,CHINA,15904015876,项目管理,13,9,20,20,10
8849,Станислав Ильич Кондратьев,Male,33,Highschool,Management,1465000000 VND,Si n gle_2,RUSSIA,8 (510) 872-51-18,Океанолог,18,14,9,14,9
16257,Benjamin Lopes,Male,34,Highschool,Management,1297500000 VND,   Si ngle_1,BRAZIL,71 4699-3042,Continuista,12,19,18,19,20
10529,Joel Baker,Male,33,Highschool,Management,61100$, Sing le_3,ENGLAND,627.253.8672x5493,"Scientist, research (physical sciences)",11,13,17,10,11
19930,山崎 康弘,Male,31,Highschool,Management,1512500000 VND,Single_1,JAPAN,58-1586-1644,占い師,23,15,22,12,9
11998,Fridolin Anders,Male,34,Highschool,Management,56700$, S  i ngle_2,DENMARK,0690357328,Designer,19,9,23,9,14
13913,高橋 健一,Male,31,Highschool,Management,1255000000 VND,S    ingle_1,JAPAN,48-8827-8903,モデル,18,18,9,15,10
18718,David Palmer,Male,35,Highschool,Management,58600$,  Si ngle_2,US,001-366-346-1652,Haematologist,14,10,14,16,22
14469,Cauê Fogaça,Male,29,None,Unemployed,2242500000 VND,  S ingle_0,BRAZIL,21 5847-9654,Secretária,0,2,8,1,0
9546,Stephen Hernandez,Male,27,None,Unemployed,98500$,Single_0,ENGLAND,895-831-6936x722,Lawyer,0,3,4,0,0
2128,Alec Hernandez,Male,26,None,Unemployed,2307500000 VND,   Si ngle_0,ENGLAND,001-790-340-1363,Arts administrator,0,1,4,1,0
1449,Joseph Drake,Male,26,None,Unemployed,2435000000 VND,Single_0,ENGLAND,+1-290-538-8958x84223,Licensed conveyancer,0,1,5,1,0
3388,Darrell Everett,Male,30,None,Unemployed,92700$,S in gle_0,ENGLAND,7579457490,Information officer,0,2,7,1,0
11095,Jason Mills,Male,28,None,Unemployed,98600$, S i  ngle_0,US,720-840-4174x01335,Broadcast engineer,0,1,4,1,0
14474,Thomas Porto,Male,30,None,Unemployed,96500$,Sing le_0,BRAZIL,+55 21 3995 8016,Quadrinista,0,3,8,0,0
12966,Gilbert Lewis,Male,29,None,Unemployed,2432500000 VND,Singl e_0,AUSTRALIA,(08)12029135,Hotel manager,0,1,5,1,0
14392,Austin Gonzalez II,Male,26,None,Unemployed,2450000000 VND,Single_0,US,+1-524-903-4417x59342,Radiation protection practitioner,0,2,6,1,0
17439,Bruno Camargo,Male,30,None,Unemployed,2262500000 VND, Sin gle_0,BRAZIL,+55 41 5883 1656,Lactarista hospitalar,0,3,7,0,0
2753,Patrick Ferguson,Male,30,None,Unemployed,94900$,S ing le_0,ENGLAND,724-289-9167,"Editor, commissioning",0,2,6,1,0
8093,Petros Weimer-Huhn,Male,28,None,Unemployed,99300$, Sin gle_0,DENMARK,06027 20009,Mathematiker,0,3,8,1,0
13702,Steven Charles,Male,29,None,Unemployed,90100$,Single_0,ENGLAND,(648)988-0871x35825,Furniture conservator/restorer,0,2,5,1,0
16118,윤준호,Male,28,None,Unemployed,91900$,Si  ngle_0,KOREA,017-842-6123,노점 및 이동 판매원,0,3,7,1,0
7823,聂杰,Male,28,None,Unemployed,97300$,Single_0,CHINA,13389503568,泰语翻译,0,2,5,0,0
11260,Brady Martinez,Male,30,None,Unemployed,98800$,S in gle_0,US,001-409-440-3443x910,Health and safety inspector,0,1,4,1,0
14904,Tristan Richard,Male,29,Bachelor,Community & Social Services,417500000 VND,U n ma rried_0,AUSTRALIA,+61387449806,Arboriculturist,0,11,0,1,1
19235,박예준,Male,28,Bachelor,Community & Social Services,617500000 VND,Unmar ried_0,KOREA,064-795-5851,환경 미화원 및 재활용품 수거원,0,12,0,1,1
15944,Apollo Rocha,Male,28,Bachelor,Community & Social Services,487500000 VND,Unmarrie d_0,BRAZIL,31 2029 0764,Restaurador,0,20,1,0,1
16732,Charles Herrera,Male,29,Bachelor,Community & Social Services,345000000 VND,Unmarried_0,ENGLAND,001-363-953-3901x0593,Tax adviser,0,13,0,0,0
8976,Richard Underwood,Male,29,Bachelor,Community & Social Services,402500000 VND,U n m ar ried_0,ENGLAND,(910)907-0908x502,Community development worker,0,16,1,1,1
19769,Samuel Reyes,Male,28,Bachelor,Community & Social Services,23100$,Un marr  ied_0,US,001-676-376-7331x89553,Management consultant,0,9,1,0,0
12834,Francisco Lopes,Male,29,Bachelor,Community & Social Services,590000000 VND, Un  ma rried_0,BRAZIL,(041) 0103-5260,Cenotécnico,0,23,0,0,0
11960,Иванов Авдей Венедиктович,Male,28,Bachelor,Community & Social Services,23400$,Unmarrie d_0,RUSSIA,+73198407074,Дизайнер рекламы,0,19,0,1,1
9114,James Montgomery,Other,26,Bachelor,Community & Social Services,20700$,Unmarried_0,US,9288416884,Catering manager,0,9,0,1,0
4743,Bradley Silva,Male,79,None,Management,1785000000 VND,Divo rced_1,US,757.626.0316x260,"Engineer, automotive",12,19,19,19,20
8344,임지후,Male,62,None,Management,1625000000 VND,Di    vorced_2,KOREA,018-863-1312,청원 경찰,11,12,16,18,16
1524,Joseph Mason,Male,62,None,Management,63600$, Divo   rced_1,ENGLAND,714-916-1591,Patent examiner,21,16,17,17,21
12924,王雪,Male,76,Masters,Sales & Related,5872500000 VND,Mar ried_2,CHINA,15600710483,无线通信工程师,1,1,4,7,0
9624,Robert Reese,Male,63,Masters,Sales & Related,337600$,Mar r  ied_4,US,(216)834-7469,"Scientist, physiological",3,1,8,8,0
19710,William Romero,Male,50,Masters,Sales & Related,5747500000 VND,Ma   rried_1,US,934-765-1990,Scientific laboratory technician,2,2,8,4,1
18820,Christopher Baker,Male,60,Masters,Sales & Related,288200$, Marr  ied_2,ENGLAND,489.679.0621,Commercial horticulturist,1,1,4,5,0
5323,Зиновьев Филимон Захарьевич,Male,60,Masters,Sales & Related,4550000000 VND,Marr ied_4,RUSSIA,+7 013 401 43 51,Танкист,3,2,5,7,1
15791,John Stuart,Male,73,Masters,Sales & Related,349600$, Mar   ried_2,ENGLAND,571.760.9478,Magazine journalist,1,1,4,8,0
15442,Philip Campbell,Male,58,Masters,Sales & Related,327400$,M  a rried_1,US,+1-491-844-5926x83538,Translator,3,1,5,4,1
19099,刘帆,Male,76,Masters,Sales & Related,402200$,Married_1,CHINA,13514210933,铣工,3,3,6,4,1
9564,George Russell,Male,65,Masters,Sales & Related,465500$,Ma rried_1,ENGLAND,(385)664-7674x20503,Theatre stage manager,1,2,6,8,0
12292,佐藤 充,Male,71,Masters,Sales & Related,8080000000 VND,Married_1,JAPAN,070-2628-5494,公認会計士,1,2,7,4,0
12167,杨文,Male,78,Masters,Sales & Related,361800$, Ma  rried_1,CHINA,15124000847,产品/品牌经理,3,1,4,5,1
18911,Tony Gomez,Male,60,Masters,Sales & Related,303300$,Ma   r ried_2,ENGLAND,551-911-4107,"Education officer, environmental",3,3,8,7,0
14819,Felipe Alves,Male,58,Masters,Sales & Related,10550000000 VND,M arri ed_4,BRAZIL,+55 71 9595 5862,Investigador de Polícia,1,3,5,5,0
9354,Tracy Horne,Male,69,Masters,Sales & Related,12425000000 VND,Ma rri ed_2,US,(488)507-1376x7693,"Producer, radio",1,1,7,6,0
4044,Brent Jimenez,Male,61,Masters,Sales & Related,5547500000 VND,Marr ied_1,ENGLAND,3235957106,Insurance risk surveyor,2,1,6,8,0
7971,고정남,Male,54,Masters,Sales & Related,405100$, Mar   ried_1,KOREA,018-338-3076,석유 및 천연가스제조 관련 제어장치 조작원,3,2,4,6,1
7418,Marcelo Fogaça,Male,61,Masters,Sales & Related,10952500000 VND,M  ar  ried_3,BRAZIL,+55 (011) 1958 8678,Datilógrafo,3,1,5,4,0
7082,Соловьева Евгения Андреевна,Female,48,Bachelor,Arts Design Entertainment Sports & Media,47200$,  Sin gle_0,RUSSIA,+7 342 490 12 43,Страховой агент,0,1,1,1,0
10365,Diana Mitchell,Female,47,Bachelor,Arts Design Entertainment Sports & Media,1195000000 VND, Si   ngle_0,ENGLAND,+1-760-614-5041x77208,"Restaurant manager, fast food",0,1,0,1,0
16507,Heather Ellis PhD,Female,47,Bachelor,Arts Design Entertainment Sports & Media,42000$,Si n gle_0,US,292-881-9215,Commercial horticulturist,0,1,1,0,0
1254,林 陽子,Female,46,Bachelor,Arts Design Entertainment Sports & Media,43700$,Si   ngle_0,JAPAN,070-8232-1736,占い師,0,1,0,1,0
4600,Whitney Johnson,Female,46,Bachelor,Arts Design Entertainment Sports & Media,942500000 VND,Si ngle_0,US,822-605-3053x82584,"Engineer, maintenance (IT)",0,0,0,0,0
11669,曹飞,Other,49,Bachelor,Arts Design Entertainment Sports & Media,1165000000 VND,Si n gle_0,CHINA,18038983957,契约管理,0,1,0,1,0
19304,Gabriella Montoya,Other,49,Bachelor,Arts Design Entertainment Sports & Media,47600$, Si n gle_0,ENGLAND,+1-725-611-3991x7654,Animal nutritionist,0,1,1,1,0
5980,Emily Williams,Female,49,Bachelor,Arts Design Entertainment Sports & Media,1160000000 VND, Single_0,ENGLAND,613.750.7008,Structural engineer,0,1,1,0,0
4256,Frank West,Male,32,None,Sales & Related,49000$,Si   ngle_0,ENGLAND,923-922-5168x2624,Estate agent,7,10,17,2,0
7912,申鑫,Male,32,None,Sales & Related,1055000000 VND,  Sin gle_0,CHINA,13024709513,税务专员/助理,5,9,19,1,0
2947,张辉,Other,35,None,Sales & Related,49800$,Single_0,CHINA,13630406220,翻译,8,20,19,1,1
11719,Jennifer Morales,Other,35,None,Sales & Related,46700$,Sing le_0,AUSTRALIA,+61-8-8172-7936,Geographical information systems officer,4,9,22,2,1
14919,서정호,Male,35,None,Sales & Related,1085000000 VND,Sin g le_0,KOREA,033-613-7090,모피 및 가죽의복 제조원,8,22,12,3,1
9423,Richard Contreras,Male,35,None,Sales & Related,1102500000 VND,Singl e_0,US,+1-605-240-7916x6182,Film/video editor,5,21,20,1,0
15867,Louis Chambers,Male,35,None,Sales & Related,972500000 VND,Si n gle_0,US,215.613.9661,"Surveyor, building",4,9,20,1,1
1806,Nathan Peters,Male,35,None,Sales & Related,38600$,Single_0,US,(733)937-0730,Regulatory affairs officer,4,12,10,1,0
2716,Patrick Mitchell,Male,31,None,Sales & Related,38200$,  Single_0,US,565-534-7232x30795,Product manager,7,23,23,3,0
1417,山田 健一,Male,31,None,Sales & Related,967500000 VND,Sin gle_0,JAPAN,090-4597-3338,気象予報士,6,21,20,1,0
6228,Michael Pitts,Male,34,None,Sales & Related,43900$,   S ingle_0,US,001-936-631-9823x512,Dispensing optician,4,11,13,3,1
2120,John Webb,Male,31,None,Sales & Related,975000000 VND,  Si ngle_0,ENGLAND,(573)215-8761x7192,"Designer, textile",8,23,14,2,1
18101,岡田 英樹,Male,34,None,Sales & Related,47900$,Single_0,JAPAN,090-3614-6325,介護ヘルパー,8,11,11,3,1
12476,Dr. Riza Adolph B.Eng.,Male,33,None,Sales & Related,49800$,Sing le_0,DENMARK,+49(0)9347 071359,Krankenschwester,4,17,10,1,1
15197,Michael Wilson,Male,31,None,Sales & Related,46400$,S   i ngle_0,ENGLAND,+1-462-621-9657x11155,"Designer, multimedia",6,12,19,2,0
7393,Yago Cassiano,Male,32,None,Sales & Related,1207500000 VND,Singl e_0,BRAZIL,+55 84 4293 5850,Entalhador,7,20,17,3,1
5782,Станимир Валерьевич Гуляев,Male,35,None,Sales & Related,1180000000 VND,Single_0,RUSSIA,8 (327) 611-8954,Проходчик,5,20,9,3,1
6596,Robert Harris,Male,34,None,Sales & Related,47900$,Sin g le_0,ENGLAND,834.426.8915x460,Psychotherapist,6,19,22,2,0
6754,Colin Soto,Male,26,Bachelor,Office & Administrative Support,1382500000 VND,S ingle_0,ENGLAND,408.752.8827x11500,Operational investment banker,4,0,6,1,1
